query,ndcg,dcg,idcg,nidcg,ndcg_cisco
685373205,0.5818421290649552,6.319031838252048,10.860388965658085,4.417017252281179,0.29518933107989864
685415139,0.6182885020492784,3.8015861631106813,6.148563575920566,2.7406248843593164,0.3113205297320991
685995247,0.9035099417625011,6.858777630777663,7.5912586168095295,3.5867129787309597,0.8170876168654879
684353594,0.9197207891481876,6.4921276840003355,7.058802802547403,3.5383366833325773,0.8390340655590648
685516230,0.5431800515011932,4.0147705633340545,7.39123344503979,3.1765128454946443,0.19888808713200948
683806671,0.5640920940185893,3.981814854153251,7.058802802547403,2.458385987418273,0.3311501822454357
684002855,0.9134015924715543,5.616107761658439,6.148563575920566,3.98452101458712,0.753953169047638
685720647,0.9197207891481876,6.4921276840003355,7.058802802547403,4.894760241213957,0.738140492857085
685005868,0.6509209298071323,3.063148322372898,4.705868535031602,2.358891122221718,0.30006986701589883
685538841,0.4110377300150591,4.464029627524695,10.860388965658085,3.488005995818478,0.13238916585032634
685785420,0.35560878084728625,1.6734481725701928,4.705868535031602,1.1941516657475664,0.1364849515673924
685271761,0.9134015924715543,5.616107761658439,6.148563575920566,2.1196861380792424,0.8678401558555682
685970110,0.946487658153176,9.417693924769122,9.950149739031248,7.163759643473609,0.8089083739168379
685089307,0.8798581971190337,7.480112565337274,8.501497843436367,5.848525818265955,0.6150033741748616
685455770,0.9385574520455129,5.7707801635558535,6.148563575920566,3.306699844567799,0.8670649094828758
685842495,1.0,6.148563575920566,6.148563575920566,5.616107761658439,1.0
686165582,0.8986776544421414,10.408247779697625,11.581736486102567,8.343205204584468,0.6376478704708216
683774301,0.9197207891481874,4.32808512266689,4.705868535031602,3.263173494142638,0.7381404928570847
686501463,0.33199849409725307,3.6056327819089082,10.860388965658085,3.11303455347733,0.06358276673868077
685393805,0.6885802667994518,5.227190883706344,7.5912586168095295,5.127178297821473,0.040588200438995345
684816200,0.9134015924715543,5.616107761658439,6.148563575920566,2.9170017487729654,0.8352326699154913
686030548,0.9731577026837405,15.756326159459467,16.190927858873458,12.912319092015858,0.8674432570890315
686313724,0.7496812513391778,6.377879283814675,8.507454698142284,4.60248635194731,0.4546497626792081
685025320,0.8984078139549956,12.324871659522858,13.718571308130066,8.935850418686558,0.7085969094112511
685154079,0.5921638219317303,3.6409569065073493,6.148563575920566,2.3271555338662315,0.3438003369917118
684739386,1.0,8.501497843436367,8.501497843436367,4.10061132110071,1.0
685322256,0.6934264036172707,3.263173494142638,4.705868535031602,3.263173494142638,0.0
685989647,0.7444095357768908,7.253651363435676,9.74416771255559,6.801510177475215,0.15365063061886702
685316577,0.5706417189553201,4.028047365012281,7.058802802547403,4.028047365012281,0.0
685858757,0.7766992097627532,13.677996953025117,17.610416981373177,10.203764270105111,0.4690692028309229
685189393,0.8854598815714873,5.444306375769385,6.148563575920566,3.8015861631106813,0.6999301329841008
685715537,0.9267582364714124,6.849886472873598,7.39123344503979,4.829382847850183,0.7886890934389154
684893041,1.0,4.705868535031602,4.705868535031602,2.685364910008187,1.0
685755778,0.9197207891481876,6.4921276840003355,7.058802802547403,4.028047365012281,0.8130251251787121
630559295,0.9037693229340619,8.806479856132313,9.74416771255559,5.901391816771181,0.755986848608076
686461443,0.5391065605018962,3.314730961441776,6.148563575920566,2.7406248843593164,0.16846138649854916
685737571,0.9764717729212659,8.301472671666627,8.501497843436367,3.2109673317478666,0.9621918498857875
685199455,0.9177999766731824,11.266798951716757,12.275876267241102,8.061155667695957,0.7605826313532513
680499537,0.9134015924715543,5.616107761658439,6.148563575920566,3.98452101458712,0.753953169047638
